start_time,Occupancy,co2,humidity,temp
2024-05-13 10:00:00.000 +0100,1,449,52,22
2024-05-13 11:00:00.000 +0100,0,469,55,22
2024-05-13 12:00:00.000 +0100,2,481,54,22
2024-05-13 13:00:00.000 +0100,2,500,56,20
2024-05-13 14:00:00.000 +0100,2,509,57,20
2024-05-13 15:00:00.000 +0100,2,510,55,20
2024-05-13 16:00:00.000 +0100,0,502,57,22
2024-05-13 17:00:00.000 +0100,0,483,58,22
2024-05-13 18:00:00.000 +0100,0,474,56,22
2024-05-13 19:00:00.000 +0100,0,469,56,22
2024-05-13 20:00:00.000 +0100,1,462,56,20
2024-05-13 21:00:00.000 +0100,1,455,58,22
2024-05-13 22:00:00.000 +0100,0,452,56,22
2024-05-13 23:00:00.000 +0100,1,449,56,20
2024-05-14 00:00:00.000 +0100,1,448,56,22
2024-05-14 01:00:00.000 +0100,1,442,56,20
2024-05-14 02:00:00.000 +0100,1,442,57,20
2024-05-14 03:00:00.000 +0100,0,440,58,20
2024-05-14 04:00:00.000 +0100,1,441,56,21
2024-05-14 05:00:00.000 +0100,0,439,58,21
2024-05-14 06:00:00.000 +0100,1,438,56,21
2024-05-14 07:00:00.000 +0100,1,440,56,21
2024-05-14 08:00:00.000 +0100,1,445,58,21
2024-05-14 09:00:00.000 +0100,0,444,56,19
2024-05-14 10:00:00.000 +0100,1,461,56,21
2024-05-14 11:00:00.000 +0100,0,485,58,22
2024-05-14 12:00:00.000 +0100,2,482,58,20
2024-05-14 13:00:00.000 +0100,0,480,57,20
2024-05-14 14:00:00.000 +0100,2,500,57,22
2024-05-14 15:00:00.000 +0100,0,493,57,20
2024-05-14 16:00:00.000 +0100,1,493,55,22
2024-05-14 17:00:00.000 +0100,0,492,54,20
2024-05-14 18:00:00.000 +0100,1,489,56,22
2024-05-14 19:00:00.000 +0100,1,486,56,20
2024-05-14 20:00:00.000 +0100,0,487,54,22
2024-05-14 21:00:00.000 +0100,1,481,56,20
2024-05-14 22:00:00.000 +0100,0,475,54,20
2024-05-14 23:00:00.000 +0100,0,470,56,20
2024-05-15 00:00:00.000 +0100,1,465,56,22
2024-05-15 01:00:00.000 +0100,0,457,56,22
2024-05-15 02:00:00.000 +0100,0,450,56,20
2024-05-15 03:00:00.000 +0100,0,446,57,22
2024-05-15 04:00:00.000 +0100,0,445,55,22
2024-05-15 05:00:00.000 +0100,1,443,55,19
2024-05-15 06:00:00.000 +0100,0,442,55,19
2024-05-15 07:00:00.000 +0100,1,446,57,19
2024-05-15 08:00:00.000 +0100,1,445,56,21
2024-05-15 09:00:00.000 +0100,1,452,56,19
2024-05-15 10:00:00.000 +0100,1,466,53,21
2024-05-15 11:00:00.000 +0100,2,482,53,19
2024-05-15 12:00:00.000 +0100,2,493,55,20
2024-05-15 13:00:00.000 +0100,0,509,55,22
2024-05-15 14:00:00.000 +0100,2,518,52,20
2024-05-15 15:00:00.000 +0100,1,545,53,22
2024-05-15 16:00:00.000 +0100,0,535,52,23
2024-05-15 17:00:00.000 +0100,0,520,50,23
2024-05-15 18:00:00.000 +0100,1,505,50,23
2024-05-15 19:00:00.000 +0100,1,482,52,21
2024-05-15 20:00:00.000 +0100,0,471,52,21
2024-05-15 21:00:00.000 +0100,1,461,52,23
2024-05-15 22:00:00.000 +0100,0,452,50,22
2024-05-15 23:00:00.000 +0100,1,452,50,20
2024-05-16 00:00:00.000 +0100,1,448,52,22
2024-05-16 01:00:00.000 +0100,0,454,50,22
2024-05-16 02:00:00.000 +0100,1,457,53,22
2024-05-16 03:00:00.000 +0100,1,458,51,22
2024-05-16 04:00:00.000 +0100,1,462,51,22
2024-05-16 05:00:00.000 +0100,1,463,51,19
2024-05-16 06:00:00.000 +0100,0,468,53,19
2024-05-16 07:00:00.000 +0100,0,473,53,21
2024-05-16 08:00:00.000 +0100,1,470,51,19
2024-05-16 09:00:00.000 +0100,1,472,51,21
2024-05-16 10:00:00.000 +0100,3,510,53,21
2024-05-16 11:00:00.000 +0100,1,586,53,19
2024-05-16 12:00:00.000 +0100,2,624,54,22
2024-05-16 13:00:00.000 +0100,2,588,53,22
2024-05-16 14:00:00.000 +0100,0,576,53,20
2024-05-16 15:00:00.000 +0100,0,571,50,20
2024-05-16 16:00:00.000 +0100,2,560,52,22
2024-05-16 17:00:00.000 +0100,0,551,50,22
2024-05-16 18:00:00.000 +0100,2,543,52,20
2024-05-16 19:00:00.000 +0100,0,517,50,22
2024-05-16 20:00:00.000 +0100,2,491,51,20
2024-05-16 21:00:00.000 +0100,0,479,52,20
2024-05-16 22:00:00.000 +0100,2,471,52,20
2024-05-16 23:00:00.000 +0100,0,471,53,22
2024-05-17 00:00:00.000 +0100,0,468,53,22
2024-05-17 01:00:00.000 +0100,0,465,53,22
2024-05-17 02:00:00.000 +0100,1,472,56,22
2024-05-17 03:00:00.000 +0100,0,481,54,21
2024-05-17 04:00:00.000 +0100,1,479,56,21
2024-05-17 05:00:00.000 +0100,1,479,56,19
2024-05-17 06:00:00.000 +0100,0,475,57,21
2024-05-17 07:00:00.000 +0100,0,471,55,21
2024-05-17 08:00:00.000 +0100,1,466,55,19
2024-05-17 09:00:00.000 +0100,0,462,55,19
2024-05-17 10:00:00.000 +0100,2,484,57,19
2024-05-17 11:00:00.000 +0100,1,515,55,20
2024-05-17 12:00:00.000 +0100,1,523,57,22
2024-05-17 13:00:00.000 +0100,0,506,54,20
2024-05-17 14:00:00.000 +0100,2,490,53,22
2024-05-17 15:00:00.000 +0100,2,487,52,20
2024-05-17 16:00:00.000 +0100,2,476,51,21
2024-05-17 17:00:00.000 +0100,0,473,51,21
2024-05-17 18:00:00.000 +0100,0,466,51,21
2024-05-17 19:00:00.000 +0100,1,461,52,21
2024-05-17 20:00:00.000 +0100,1,458,50,21
2024-05-17 21:00:00.000 +0100,1,449,50,21
2024-05-17 22:00:00.000 +0100,0,449,50,23
2024-05-17 23:00:00.000 +0100,0,454,53,23
2024-05-18 00:00:00.000 +0100,1,457,53,23
2024-05-18 01:00:00.000 +0100,1,458,53,23
2024-05-18 02:00:00.000 +0100,0,458,53,23
2024-05-18 03:00:00.000 +0100,0,459,51,22
2024-05-18 04:00:00.000 +0100,1,463,52,22
2024-05-18 05:00:00.000 +0100,1,464,54,20
2024-05-18 06:00:00.000 +0100,0,474,52,22
2024-05-18 07:00:00.000 +0100,1,474,52,22
2024-05-18 08:00:00.000 +0100,0,478,52,20
2024-05-18 09:00:00.000 +0100,0,481,52,22
2024-05-18 10:00:00.000 +0100,0,513,55,20
2024-05-18 11:00:00.000 +0100,1,544,55,20
2024-05-18 12:00:00.000 +0100,0,572,53,22
2024-05-18 13:00:00.000 +0100,0,581,53,22
2024-05-18 14:00:00.000 +0100,1,538,56,23
2024-05-18 15:00:00.000 +0100,0,536,56,23
2024-05-18 16:00:00.000 +0100,0,506,56,21
2024-05-18 17:00:00.000 +0100,1,477,55,23
2024-05-18 18:00:00.000 +0100,1,465,58,21
2024-05-18 19:00:00.000 +0100,1,458,58,23
2024-05-18 20:00:00.000 +0100,1,451,59,23
2024-05-18 21:00:00.000 +0100,1,448,59,21
2024-05-18 22:00:00.000 +0100,0,449,57,23
2024-05-18 23:00:00.000 +0100,1,453,57,23
2024-05-19 00:00:00.000 +0100,1,455,57,21
2024-05-19 01:00:00.000 +0100,0,462,58,21
2024-05-19 02:00:00.000 +0100,0,471,61,22
2024-05-19 03:00:00.000 +0100,0,485,59,22
2024-05-19 04:00:00.000 +0100,0,492,61,20
2024-05-19 05:00:00.000 +0100,1,493,60,20
2024-05-19 06:00:00.000 +0100,0,490,60,20
2024-05-19 07:00:00.000 +0100,1,487,58,20
2024-05-19 08:00:00.000 +0100,0,486,58,20
2024-05-19 09:00:00.000 +0100,0,479,59,20
2024-05-19 10:00:00.000 +0100,0,472,57,22
2024-05-19 11:00:00.000 +0100,0,495,57,22
2024-05-19 12:00:00.000 +0100,0,513,56,20
2024-05-19 13:00:00.000 +0100,2,494,55,20
2024-05-19 14:00:00.000 +0100,2,482,54,20
2024-05-19 15:00:00.000 +0100,0,467,54,21
2024-05-19 16:00:00.000 +0100,1,457,53,23
2024-05-19 17:00:00.000 +0100,0,448,51,23
2024-05-19 18:00:00.000 +0100,1,444,49,21
2024-05-19 19:00:00.000 +0100,0,441,50,21
2024-05-19 20:00:00.000 +0100,0,438,47,21
2024-05-19 21:00:00.000 +0100,0,434,49,23
2024-05-19 22:00:00.000 +0100,0,438,50,23
2024-05-19 23:00:00.000 +0100,0,441,48,23
2024-05-20 00:00:00.000 +0100,0,447,49,21
2024-05-20 01:00:00.000 +0100,1,457,49,21
2024-05-20 02:00:00.000 +0100,1,462,51,23
2024-05-20 03:00:00.000 +0100,0,470,49,22
2024-05-20 04:00:00.000 +0100,1,472,52,20
2024-05-20 05:00:00.000 +0100,0,481,52,20
2024-05-20 06:00:00.000 +0100,1,481,52,20
2024-05-20 07:00:00.000 +0100,0,476,53,22
2024-05-20 08:00:00.000 +0100,0,471,52,20
2024-05-20 09:00:00.000 +0100,2,465,52,22
2024-05-20 10:00:00.000 +0100,2,469,49,20
2024-05-20 11:00:00.000 +0100,1,467,51,20
2024-05-20 12:00:00.000 +0100,3,476,49,22
2024-05-20 13:00:00.000 +0100,2,474,51,22
2024-05-20 14:00:00.000 +0100,0,467,49,20
2024-05-20 15:00:00.000 +0100,2,463,51,20
2024-05-20 16:00:00.000 +0100,2,455,49,21
2024-05-20 17:00:00.000 +0100,0,457,51,23
2024-05-20 18:00:00.000 +0100,0,449,51,23
2024-05-20 19:00:00.000 +0100,2,447,48,23
2024-05-20 20:00:00.000 +0100,0,443,50,21
2024-05-20 21:00:00.000 +0100,2,443,50,21
2024-05-20 22:00:00.000 +0100,0,443,48,23
2024-05-20 23:00:00.000 +0100,1,444,50,23
2024-05-21 00:00:00.000 +0100,0,449,50,21
2024-05-21 01:00:00.000 +0100,0,454,48,21
2024-05-21 02:00:00.000 +0100,0,458,51,22
2024-05-21 03:00:00.000 +0100,1,464,51,20
2024-05-21 04:00:00.000 +0100,0,462,49,22
2024-05-21 05:00:00.000 +0100,0,461,49,20
2024-05-21 06:00:00.000 +0100,0,459,52,21
2024-05-21 07:00:00.000 +0100,1,460,50,19
2024-05-21 08:00:00.000 +0100,0,454,52,22
2024-05-21 09:00:00.000 +0100,1,455,50,22
2024-05-21 10:00:00.000 +0100,2,470,51,20
2024-05-21 11:00:00.000 +0100,0,508,50,22
2024-05-21 12:00:00.000 +0100,2,505,49,20
2024-05-21 13:00:00.000 +0100,2,494,49,20
2024-05-21 14:00:00.000 +0100,2,490,49,20
2024-05-21 15:00:00.000 +0100,2,520,49,22
2024-05-21 16:00:00.000 +0100,0,521,50,22
2024-05-21 17:00:00.000 +0100,3,527,50,23
2024-05-21 18:00:00.000 +0100,0,497,50,23
2024-05-21 19:00:00.000 +0100,1,475,52,23
2024-05-21 20:00:00.000 +0100,0,460,53,21
2024-05-21 21:00:00.000 +0100,0,453,54,21
2024-05-21 22:00:00.000 +0100,0,448,52,21
2024-05-21 23:00:00.000 +0100,0,448,55,20
2024-05-22 00:00:00.000 +0100,0,451,53,22
2024-05-22 01:00:00.000 +0100,0,453,55,22
2024-05-22 02:00:00.000 +0100,0,453,54,22
2024-05-22 03:00:00.000 +0100,0,456,57,22
2024-05-22 04:00:00.000 +0100,1,455,55,22
2024-05-22 05:00:00.000 +0100,1,453,55,19
2024-05-22 06:00:00.000 +0100,0,456,57,21
2024-05-22 07:00:00.000 +0100,0,455,59,19
2024-05-22 08:00:00.000 +0100,1,456,57,19
2024-05-22 09:00:00.000 +0100,1,456,57,21
2024-05-22 10:00:00.000 +0100,0,469,57,21
2024-05-22 11:00:00.000 +0100,2,497,57,22
2024-05-22 12:00:00.000 +0100,3,505,57,20
2024-05-22 13:00:00.000 +0100,0,481,57,22
2024-05-22 14:00:00.000 +0100,1,476,57,20
2024-05-22 15:00:00.000 +0100,1,546,57,20
2024-05-22 16:00:00.000 +0100,1,553,57,20
2024-05-22 17:00:00.000 +0100,2,560,57,22
2024-05-22 18:00:00.000 +0100,1,561,58,22
2024-05-22 19:00:00.000 +0100,1,536,58,20
2024-05-22 20:00:00.000 +0100,0,524,58,22
2024-05-22 21:00:00.000 +0100,1,507,57,20
2024-05-22 22:00:00.000 +0100,0,489,57,22
2024-05-22 23:00:00.000 +0100,1,478,57,22
2024-05-23 00:00:00.000 +0100,1,468,57,20
2024-05-23 01:00:00.000 +0100,1,458,55,22
2024-05-23 02:00:00.000 +0100,0,450,55,21
2024-05-23 03:00:00.000 +0100,0,450,55,21
2024-05-23 04:00:00.000 +0100,1,445,57,21
2024-05-23 05:00:00.000 +0100,0,443,56,21
2024-05-23 06:00:00.000 +0100,0,444,53,21
2024-05-23 07:00:00.000 +0100,1,444,53,21
2024-05-23 08:00:00.000 +0100,1,444,54,19
2024-05-23 09:00:00.000 +0100,1,444,51,21
2024-05-23 10:00:00.000 +0100,0,466,53,21
2024-05-23 11:00:00.000 +0100,3,572,51,21
2024-05-23 12:00:00.000 +0100,3,586,52,21
2024-05-23 13:00:00.000 +0100,2,589,52,19
2024-05-23 14:00:00.000 +0100,3,582,50,21
2024-05-23 15:00:00.000 +0100,2,582,50,19
2024-05-23 16:00:00.000 +0100,2,555,51,21
2024-05-23 17:00:00.000 +0100,2,533,49,19
2024-05-23 18:00:00.000 +0100,0,514,50,19
2024-05-23 19:00:00.000 +0100,0,498,48,21
2024-05-23 20:00:00.000 +0100,0,485,50,19
2024-05-23 21:00:00.000 +0100,2,474,50,21
2024-05-23 22:00:00.000 +0100,0,470,50,21
2024-05-23 23:00:00.000 +0100,0,463,50,19
2024-05-24 00:00:00.000 +0100,1,463,48,19
2024-05-24 01:00:00.000 +0100,1,461,48,19
2024-05-24 02:00:00.000 +0100,1,460,50,19
2024-05-24 03:00:00.000 +0100,1,459,48,21
2024-05-24 04:00:00.000 +0100,0,461,48,20
2024-05-24 05:00:00.000 +0100,0,468,50,18
2024-05-24 06:00:00.000 +0100,1,475,51,20
2024-05-24 07:00:00.000 +0100,0,475,52,20
2024-05-24 08:00:00.000 +0100,0,471,51,20
2024-05-24 09:00:00.000 +0100,0,466,51,18
2024-05-24 10:00:00.000 +0100,0,470,49,18
2024-05-24 11:00:00.000 +0100,0,481,51,18
2024-05-24 12:00:00.000 +0100,0,483,49,18
2024-05-24 13:00:00.000 +0100,0,483,51,21
2024-05-24 14:00:00.000 +0100,0,483,50,21
2024-05-24 15:00:00.000 +0100,2,480,50,21
2024-05-24 16:00:00.000 +0100,0,474,49,19
2024-05-24 17:00:00.000 +0100,0,468,48,21
2024-05-24 18:00:00.000 +0100,2,466,48,22
2024-05-24 19:00:00.000 +0100,2,463,47,22
2024-05-24 20:00:00.000 +0100,2,460,45,20
2024-05-24 21:00:00.000 +0100,0,458,45,20
2024-05-24 22:00:00.000 +0100,2,454,45,22
2024-05-24 23:00:00.000 +0100,0,457,48,22
2024-05-25 00:00:00.000 +0100,1,460,46,21
2024-05-25 01:00:00.000 +0100,0,461,46,21
2024-05-25 02:00:00.000 +0100,0,461,48,21
2024-05-25 03:00:00.000 +0100,1,466,48,21
2024-05-25 04:00:00.000 +0100,0,472,46,19
2024-05-25 05:00:00.000 +0100,1,475,47,20
2024-05-25 06:00:00.000 +0100,0,479,47,20
2024-05-25 07:00:00.000 +0100,0,482,49,20
2024-05-25 08:00:00.000 +0100,1,478,47,20
2024-05-25 09:00:00.000 +0100,0,476,49,18
2024-05-25 10:00:00.000 +0100,0,474,49,18
2024-05-25 11:00:00.000 +0100,1,467,47,20
2024-05-25 12:00:00.000 +0100,0,463,49,20
2024-05-25 13:00:00.000 +0100,1,458,49,20
2024-05-25 14:00:00.000 +0100,1,455,46,19
2024-05-25 15:00:00.000 +0100,1,453,48,19
2024-05-25 16:00:00.000 +0100,0,449,48,21
2024-05-25 17:00:00.000 +0100,1,442,45,20
2024-05-25 18:00:00.000 +0100,1,441,45,20
2024-05-25 19:00:00.000 +0100,1,436,47,20
2024-05-25 20:00:00.000 +0100,1,437,45,22
2024-05-25 21:00:00.000 +0100,1,435,47,20
2024-05-25 22:00:00.000 +0100,1,437,46,22
2024-05-25 23:00:00.000 +0100,0,440,49,22
2024-05-26 00:00:00.000 +0100,0,440,47,22
2024-05-26 01:00:00.000 +0100,1,441,48,19
2024-05-26 02:00:00.000 +0100,0,437,49,19
2024-05-26 03:00:00.000 +0100,1,440,52,21
2024-05-26 04:00:00.000 +0100,1,439,50,19
2024-05-26 05:00:00.000 +0100,1,440,53,21
2024-05-26 06:00:00.000 +0100,1,439,51,19
2024-05-26 07:00:00.000 +0100,0,443,54,19
2024-05-26 08:00:00.000 +0100,1,444,54,21
2024-05-26 09:00:00.000 +0100,0,442,53,19
2024-05-26 10:00:00.000 +0100,1,439,53,21
2024-05-26 11:00:00.000 +0100,1,441,53,21
2024-05-26 12:00:00.000 +0100,0,445,53,19
2024-05-26 13:00:00.000 +0100,1,451,55,21
2024-05-26 14:00:00.000 +0100,1,440,54,21
2024-05-26 15:00:00.000 +0100,1,436,56,21
2024-05-26 16:00:00.000 +0100,1,433,56,19
2024-05-26 17:00:00.000 +0100,0,432,55,20
2024-05-26 18:00:00.000 +0100,1,433,55,22
2024-05-26 19:00:00.000 +0100,0,434,54,22
2024-05-26 20:00:00.000 +0100,1,433,54,20
2024-05-26 21:00:00.000 +0100,1,434,52,20
2024-05-26 22:00:00.000 +0100,1,436,52,22
2024-05-26 23:00:00.000 +0100,0,438,51,21
2024-05-27 00:00:00.000 +0100,1,436,52,19
2024-05-27 01:00:00.000 +0100,1,436,54,21
2024-05-27 02:00:00.000 +0100,0,436,54,21
2024-05-27 03:00:00.000 +0100,1,436,51,21
2024-05-27 04:00:00.000 +0100,1,437,53,19
2024-05-27 05:00:00.000 +0100,1,439,51,20
2024-05-27 06:00:00.000 +0100,1,441,53,20
2024-05-27 07:00:00.000 +0100,0,439,51,18
2024-05-27 08:00:00.000 +0100,0,441,51,18
2024-05-27 09:00:00.000 +0100,0,437,53,20
2024-05-27 10:00:00.000 +0100,1,437,53,20
2024-05-27 11:00:00.000 +0100,0,435,50,18
2024-05-27 12:00:00.000 +0100,1,434,52,20
2024-05-27 13:00:00.000 +0100,1,435,51,19
2024-05-27 14:00:00.000 +0100,0,433,51,19
2024-05-27 15:00:00.000 +0100,1,431,50,21
2024-05-27 16:00:00.000 +0100,1,436,48,21
2024-05-27 17:00:00.000 +0100,0,434,50,19
2024-05-27 18:00:00.000 +0100,0,435,50,21
2024-05-27 19:00:00.000 +0100,1,434,48,20
2024-05-27 20:00:00.000 +0100,0,432,48,20
2024-05-27 21:00:00.000 +0100,1,432,50,22
2024-05-27 22:00:00.000 +0100,1,437,50,20
2024-05-27 23:00:00.000 +0100,0,443,50,19
2024-05-28 00:00:00.000 +0100,1,448,49,21
2024-05-28 01:00:00.000 +0100,1,445,49,21
2024-05-28 02:00:00.000 +0100,0,442,52,21
2024-05-28 03:00:00.000 +0100,1,443,51,21
2024-05-28 04:00:00.000 +0100,0,443,52,21
2024-05-28 05:00:00.000 +0100,1,443,53,21
2024-05-28 06:00:00.000 +0100,1,443,55,21
2024-05-28 07:00:00.000 +0100,1,444,57,19
2024-05-28 08:00:00.000 +0100,1,443,56,21
2024-05-28 09:00:00.000 +0100,0,446,58,21
2024-05-28 10:00:00.000 +0100,1,443,57,19
2024-05-28 11:00:00.000 +0100,2,450,59,19
2024-05-28 12:00:00.000 +0100,0,458,60,19
2024-05-28 13:00:00.000 +0100,0,462,58,21
2024-05-28 14:00:00.000 +0100,2,485,58,21
2024-05-28 15:00:00.000 +0100,0,508,61,21
2024-05-28 16:00:00.000 +0100,0,481,59,19
2024-05-28 17:00:00.000 +0100,0,469,61,19
2024-05-28 18:00:00.000 +0100,0,462,61,19
2024-05-28 19:00:00.000 +0100,1,454,61,19
2024-05-28 20:00:00.000 +0100,0,455,59,19
2024-05-28 21:00:00.000 +0100,1,450,59,21
2024-05-28 22:00:00.000 +0100,1,446,61,21
2024-05-28 23:00:00.000 +0100,1,445,59,19
2024-05-29 00:00:00.000 +0100,0,442,59,21
2024-05-29 01:00:00.000 +0100,1,441,61,21
2024-05-29 02:00:00.000 +0100,1,438,59,21
2024-05-29 03:00:00.000 +0100,0,437,61,18
2024-05-29 04:00:00.000 +0100,1,439,61,20
2024-05-29 05:00:00.000 +0100,0,439,59,18
2024-05-29 06:00:00.000 +0100,0,439,59,18
2024-05-29 07:00:00.000 +0100,1,440,61,20
2024-05-29 08:00:00.000 +0100,0,441,58,18
2024-05-29 09:00:00.000 +0100,1,442,60,18
2024-05-29 10:00:00.000 +0100,0,455,58,18
2024-05-29 11:00:00.000 +0100,2,465,58,19
2024-05-29 12:00:00.000 +0100,0,465,57,21
2024-05-29 13:00:00.000 +0100,0,454,57,19
2024-05-29 14:00:00.000 +0100,0,465,57,19
2024-05-29 15:00:00.000 +0100,2,468,56,19
2024-05-29 16:00:00.000 +0100,1,447,56,21
2024-05-29 17:00:00.000 +0100,0,444,56,21
2024-05-29 18:00:00.000 +0100,1,449,58,21
2024-05-29 19:00:00.000 +0100,1,443,56,21
2024-05-29 20:00:00.000 +0100,1,442,58,21
2024-05-29 21:00:00.000 +0100,1,440,58,21
2024-05-29 22:00:00.000 +0100,1,442,58,21
2024-05-29 23:00:00.000 +0100,1,443,56,21
2024-05-30 00:00:00.000 +0100,1,443,58,21
2024-05-30 01:00:00.000 +0100,0,443,58,19
2024-05-30 02:00:00.000 +0100,1,442,56,20
2024-05-30 03:00:00.000 +0100,1,442,58,20
2024-05-30 04:00:00.000 +0100,1,443,58,20
2024-05-30 05:00:00.000 +0100,0,445,58,20
2024-05-30 06:00:00.000 +0100,0,449,56,18
2024-05-30 07:00:00.000 +0100,1,448,56,18
2024-05-30 08:00:00.000 +0100,1,446,56,18
2024-05-30 09:00:00.000 +0100,1,446,58,18
2024-05-30 10:00:00.000 +0100,1,451,55,18
2024-05-30 11:00:00.000 +0100,2,472,55,20
2024-05-30 12:00:00.000 +0100,0,495,55,18
2024-05-30 13:00:00.000 +0100,0,500,55,21
2024-05-30 14:00:00.000 +0100,2,499,54,21
2024-05-30 15:00:00.000 +0100,0,497,56,21
2024-05-30 16:00:00.000 +0100,2,494,53,19
2024-05-30 17:00:00.000 +0100,0,491,53,21
2024-05-30 18:00:00.000 +0100,0,482,52,20
2024-05-30 19:00:00.000 +0100,0,472,54,22
2024-05-30 20:00:00.000 +0100,1,469,54,20
2024-05-30 21:00:00.000 +0100,0,464,54,20
2024-05-30 22:00:00.000 +0100,0,464,52,20
2024-05-30 23:00:00.000 +0100,0,463,54,20
2024-05-31 00:00:00.000 +0100,0,459,52,19
2024-05-31 01:00:00.000 +0100,1,459,52,21
2024-05-31 02:00:00.000 +0100,0,458,54,19
2024-05-31 03:00:00.000 +0100,1,456,52,21
2024-05-31 04:00:00.000 +0100,0,456,54,21
2024-05-31 05:00:00.000 +0100,1,454,54,21
2024-05-31 06:00:00.000 +0100,0,457,52,18
2024-05-31 07:00:00.000 +0100,1,458,52,18
2024-05-31 08:00:00.000 +0100,0,459,52,19
2024-05-31 09:00:00.000 +0100,0,455,54,19
2024-05-31 10:00:00.000 +0100,1,452,52,19
2024-05-31 11:00:00.000 +0100,1,451,52,19
2024-05-31 12:00:00.000 +0100,0,448,53,21
2024-05-31 13:00:00.000 +0100,1,452,53,21
2024-05-31 14:00:00.000 +0100,1,451,51,21
2024-05-31 15:00:00.000 +0100,1,456,50,21
2024-05-31 16:00:00.000 +0100,1,454,52,21
2024-05-31 17:00:00.000 +0100,0,455,52,19
2024-05-31 18:00:00.000 +0100,1,453,52,21
2024-05-31 19:00:00.000 +0100,1,448,49,20
2024-05-31 20:00:00.000 +0100,1,447,51,20
2024-05-31 21:00:00.000 +0100,0,444,51,20
2024-05-31 22:00:00.000 +0100,1,446,51,20
2024-05-31 23:00:00.000 +0100,0,450,49,22
2024-06-01 00:00:00.000 +0100,0,451,52,20
2024-06-01 01:00:00.000 +0100,1,452,52,19
2024-06-01 02:00:00.000 +0100,1,457,52,21
2024-06-01 03:00:00.000 +0100,1,459,52,19
2024-06-01 04:00:00.000 +0100,1,460,50,21
2024-06-01 05:00:00.000 +0100,0,460,50,21
2024-06-01 06:00:00.000 +0100,1,459,50,19
2024-06-01 07:00:00.000 +0100,0,462,50,19
2024-06-01 08:00:00.000 +0100,0,464,50,19
2024-06-01 09:00:00.000 +0100,0,471,52,19
2024-06-01 10:00:00.000 +0100,1,480,50,21
2024-06-01 11:00:00.000 +0100,4,605,50,21
2024-06-01 12:00:00.000 +0100,6,847,51,21
2024-06-01 13:00:00.000 +0100,3,985,51,22
2024-06-01 14:00:00.000 +0100,2,952,52,20
2024-06-01 15:00:00.000 +0100,6,953,54,22
2024-06-01 16:00:00.000 +0100,2,861,53,22
2024-06-01 17:00:00.000 +0100,1,702,52,20
2024-06-01 18:00:00.000 +0100,1,633,50,22
2024-06-01 19:00:00.000 +0100,1,590,50,20
2024-06-01 20:00:00.000 +0100,0,562,52,20
2024-06-01 21:00:00.000 +0100,0,546,50,22
2024-06-01 22:00:00.000 +0100,1,529,50,20
2024-06-01 23:00:00.000 +0100,1,517,52,22
2024-06-02 00:00:00.000 +0100,0,516,50,20
2024-06-02 01:00:00.000 +0100,0,507,52,22
2024-06-02 02:00:00.000 +0100,1,499,50,22
2024-06-02 03:00:00.000 +0100,1,498,51,22
2024-06-02 04:00:00.000 +0100,1,496,51,19
2024-06-02 05:00:00.000 +0100,0,497,51,19
2024-06-02 06:00:00.000 +0100,1,495,53,19
2024-06-02 07:00:00.000 +0100,1,494,51,21
2024-06-02 08:00:00.000 +0100,0,487,53,19
2024-06-02 09:00:00.000 +0100,0,485,53,21
2024-06-02 10:00:00.000 +0100,0,490,53,21
2024-06-02 11:00:00.000 +0100,0,495,51,21
2024-06-02 12:00:00.000 +0100,1,499,53,21
2024-06-02 13:00:00.000 +0100,0,485,53,21
2024-06-02 14:00:00.000 +0100,0,475,53,22
2024-06-02 15:00:00.000 +0100,0,463,54,20
2024-06-02 16:00:00.000 +0100,0,456,54,22
2024-06-02 17:00:00.000 +0100,1,452,54,21
2024-06-02 18:00:00.000 +0100,0,450,51,21
2024-06-02 19:00:00.000 +0100,0,449,51,23
2024-06-02 20:00:00.000 +0100,0,445,49,23
2024-06-02 21:00:00.000 +0100,1,443,50,23
2024-06-02 22:00:00.000 +0100,1,445,51,21
2024-06-02 23:00:00.000 +0100,0,444,50,23
2024-06-03 00:00:00.000 +0100,0,444,49,23
2024-06-03 01:00:00.000 +0100,1,451,51,23
2024-06-03 02:00:00.000 +0100,0,458,49,22
2024-06-03 03:00:00.000 +0100,1,464,52,22
2024-06-03 04:00:00.000 +0100,0,468,52,20
2024-06-03 05:00:00.000 +0100,0,469,50,22
2024-06-03 06:00:00.000 +0100,1,471,53,19
2024-06-03 07:00:00.000 +0100,0,470,51,21
2024-06-03 08:00:00.000 +0100,1,472,51,19
2024-06-03 09:00:00.000 +0100,1,474,54,21
2024-06-03 10:00:00.000 +0100,0,476,53,21
2024-06-03 11:00:00.000 +0100,1,472,53,19
2024-06-03 12:00:00.000 +0100,1,468,55,22
2024-06-03 13:00:00.000 +0100,0,470,55,22
2024-06-03 14:00:00.000 +0100,0,471,55,20
2024-06-03 15:00:00.000 +0100,1,472,55,22
2024-06-03 16:00:00.000 +0100,1,463,56,22
2024-06-03 17:00:00.000 +0100,0,456,57,22
2024-06-03 18:00:00.000 +0100,0,459,57,22
2024-06-03 19:00:00.000 +0100,1,505,55,23
2024-06-03 20:00:00.000 +0100,1,502,57,21
2024-06-03 21:00:00.000 +0100,0,484,57,23
2024-06-03 22:00:00.000 +0100,0,478,57,20
